Apr 11 2016,82.00,81.51,82.48,81.02,0.42
Apr 08 2016,81.66,81.19,82.50,81.03,0.57
Apr 07 2016,81.20,83.41,83.75,80.64,-2.68
Apr 06 2016,83.44,83.24,83.70,82.98,0.19
Apr 05 2016,83.28,84.62,84.72,82.66,-1.66
Apr 04 2016,84.69,85.66,85.84,84.45,-1.11
Apr 01 2016,85.64,86.19,86.49,85.22,-0.66
Mar 31 2016,86.21,86.20,86.74,85.73,-0.05
Mar 30 2016,86.25,85.92,86.67,85.58,0.34
Mar 29 2016,85.96,85.56,86.19,85.25,0.41
Mar 28 2016,85.61,84.78,85.67,84.78,0.85
Mar 25 2016,84.89,84.93,85.25,84.70,-0.14
Mar 24 2016,85.01,84.59,85.03,84.28,0.44
Mar 23 2016,84.64,85.63,85.91,84.46,-1.18
Mar 22 2016,85.65,84.82,85.67,84.08,0.95
Mar 21 2016,84.84,84.77,85.09,84.16,0.00
Mar 18 2016,84.84,85.18,85.41,84.62,-0.45
Mar 17 2016,85.22,84.98,85.88,84.26,0.22
Mar 16 2016,85.03,84.37,85.18,84.22,0.75
Mar 15 2016,84.40,85.51,85.67,83.86,-1.36
Mar 14 2016,85.56,85.82,86.44,85.16,-0.58
Mar 11 2016,86.06,84.29,86.22,84.04,2.06
Mar 10 2016,84.32,84.85,85.64,83.66,-0.68
Mar 09 2016,84.90,83.71,85.26,83.29,1.39
Mar 08 2016,83.74,84.70,84.78,83.54,-1.17
Mar 07 2016,84.73,84.36,85.05,83.85,0.08
Mar 04 2016,84.66,83.56,84.96,83.19,1.29
Mar 03 2016,83.58,82.72,83.81,82.59,0.99
Mar 02 2016,82.76,81.78,82.93,81.48,1.16
Mar 01 2016,81.81,80.42,82.00,79.75,1.65
Feb 29 2016,80.48,81.25,81.39,80.30,-0.98
Feb 26 2016,81.28,81.71,82.03,80.95,-0.57
Feb 25 2016,81.75,80.70,81.82,80.16,1.25
Feb 24 2016,80.74,80.73,80.84,79.57,-0.01
Feb 23 2016,80.75,81.52,81.79,80.63,-1.05
Feb 22 2016,81.61,80.44,82.09,80.18,1.39
